season,season_name,team_id,team_abbr,team_city,team_name,person_id,first_name,last_name,full_name,possession,oapm,oapm_error,dapm,dapm_error,apm,apm_error,ospm,dspm,spm
2004-05,NBA_2005,1610612742,DAL,Dallas,Mavericks,2788,DJ,Mbenga,DJ Mbenga,216,-2.075134578,0.165659262,1.090168568,0.165659403,-0.984966009,0.234277771,-2.071711723,1.096579238,-0.975132485
1998-99,NBA_1999,1610612763,VAN,Vancouver,Grizzlies,28,Doug,West,Doug West,1014,-0.604614633914377,0.594807480660805,-0.111316035279582,0.590221001366018,-0.715930669193959,0.838203633929358,-0.718355237393025,-0.120953623990071,-0.839308861383096
2004-05,NBA_2005,1610612764,WAS,Washington,Wizards,324,Anthony,Peeler,Anthony Peeler,2037,-0.827755983,0.534884717,-0.664264665,0.533236397,-1.492020648,0.755297911,-0.796471514,-0.482913334,-1.279384848
1997-98,NBA_1998,1610612750,MIN,Minnesota,Timberwolves,324,Anthony,Peeler,Anthony Peeler,4533,1.74029291746911,0.848552888878065,-1.28285445865584,0.848017813537831,0.457438458813277,1.20008672611889,0.887393705318605,-1.13102362340843,-0.243629918089825
1997-98,NBA_1998,1610612763,VAN,Vancouver,Grizzlies,324,Anthony,Peeler,Anthony Peeler,4533,1.74029291746911,0.848552888878065,-1.28285445865584,0.848017813537831,0.457438458813277,1.20008672611889,0.887393705318605,-1.13102362340843,-0.243629918089825
1999-00,NBA_2000,1610612765,DET,Detroit,Pistons,371,Terry,Mills,Terry Mills,6452,-0.363093252018224,0.895650418578201,0.174605659106138,0.894440386087844,-0.188487592912086,1.2662852427912,0.524841512947919,-0.0467592427759614,0.478082270171958
2003-04,NBA_2004,1610612753,ORL,Orlando,Magic,393,Rod,Strickland,Rod Strickland,4549,-0.168628320587267,0.73685899848295,-1.64020406959803,0.736335881931885,-1.8088323901853,1.04190750133657,-0.959416596517941,-1.08172899043958,-2.04114558695752
1999-00,NBA_2000,1610612764,WAS,Washington,Wizards,393,Rod,Strickland,Rod Strickland,7580,0.343821049106868,1.0670362936551,-1.6509017149453,1.06617440397591,-1.30708066583843,1.51746809077151,0.419909676883549,-0.539492320855974,-0.119582643972425
2000-01,NBA_2001,1610612751,NJN,New Jersey,Nets,428,Sherman,Douglas,Sherman Douglas,4099,-1.44578246773974,0.658706785909992,-0.285632271553531,0.658636482183297,-1.73141473929327,0.932040370385534,-1.24482113402541,-0.699311463537597,-1.94413259756301
2004-05,NBA_2005,1610612761,TOR,Toronto,Raptors,441,Lamond,Murray,Lamond Murray,3514,0.243564528,0.558539948,-0.211553666,0.557876409,0.032010862,0.789560045,0.259291947,-0.251031174,0.008260773
2000-01,NBA_2001,1610612739,CLE,Cleveland,Cavaliers,441,Lamond,Murray,Lamond Murray,8532,1.21927452979572,0.981704572427742,-0.644908215108455,0.981320187198358,0.57436631468726,1.39593476683432,0.740741415835121,-0.877256120142938,-0.136514704307817
1998-99,NBA_1999,1610612746,LAC,Los Angeles,Clippers,441,Lamond,Murray,Lamond Murray,4609,-0.898123248211334,1.05353171317494,-1.15995537689258,1.05586927440617,-2.05807862510391,1.50266898225185,-0.869828492046135,-0.908415361309334,-1.77824385335547
2002-03,NBA_2003,1610612741,CHI,Chicago,Bulls,2199,Tyson,Chandler,Tyson Chandler,7133,-2.22476223330358,0.816820061061447,0.538390271327778,0.817400058183112,-1.6863719619758,1.15828575552558,-1.44845645450968,1.36813529462828,-0.0803211598814
2008-09,NBA_2009,1610612740,NOH,New Orleans,Hornets,2199,Tyson,Chandler,Tyson Chandler,5215,-0.770822424,0.949923379,2.106634056,0.948538531,1.335811632,1.34463072,-1.360212943,1.59506241,0.234849467
2005-06,NBA_2006,1610612741,CHI,Chicago,Bulls,2199,Tyson,Chandler,Tyson Chandler,8120,-0.184524879,0.947052578,2.012739156,0.947612302,1.828214277,1.342996512,-1.313303214,1.873319172,0.560015958
2012-13,NBA_2013,1610612755,PHI,Philadelphia,76ers,2202,Jason,Richardson,Jason Richardson,3558,-0.288474025740062,0.843671570053544,-0.00230330611758294,0.843716983022317,-0.290777331857644,1.19588352376784,,,
2011-12,NBA_2012,1610612753,ORL,Orlando,Magic,2202,Jason,Richardson,Jason Richardson,5931,0.39347826,1.067357834,-0.328650891,1.067850626,0.064827369,1.519707168,0.107600008,-0.223408373,-0.115808365
2009-10,NBA_2010,1610612756,PHX,Phoenix,Suns,2202,Jason,Richardson,Jason Richardson,9950,1.573991505,1.109755244,-1.078735076,1.109340094,0.495256429,1.576694894,1.006930688,-0.624672937,0.382257751
2005-06,NBA_2006,1610612744,GSW,Golden State,Warriors,2202,Jason,Richardson,Jason Richardson,11326,3.159139534,1.131249857,-1.164144112,1.130707621,1.994995422,1.620920325,1.169568701,-0.80127438,0.368294321
2003-04,NBA_2004,1610612744,GSW,Golden State,Warriors,2202,Jason,Richardson,Jason Richardson,11093,1.12487714742347,1.09535258493262,-1.39669982324876,1.09438922365387,-0.27182267582529,1.56708847951071,1.03288634602389,-0.664693490279287,0.368192855744603
2016-17,NBA_2017,1610612762,UTA,Utah,Jazz,2207,Joe,Johnson,Joe Johnson,7111,0.813756569841086,1.06367438854131,0.190481252006288,1.06343257123294,1.00423782184737,1.50894592739004,,,
2015-16,NBA_2016,1610612751,BKN,Brooklyn,Nets,2207,Joe,Johnson,Joe Johnson,11575,2.2554830141118,1.10394301296272,-1.24480078454334,1.10259576600903,1.01068222956846,1.5693757430949,,,
1997-98,NBA_1998,1610612746,LAC,Los Angeles,Clippers,441,Lamond,Murray,Lamond Murray,9872,0.936945111776804,0.970501120097586,-0.492660016341259,0.970606065551448,0.444285095435545,1.3916194169201,1.28364375448883,-1.24949675159637,0.03414700289246
1999-00,NBA_2000,1610612765,DET,Detroit,Pistons,690,Don,Reid,Don Reid,1703,-1.3256282046766,0.537250837349096,1.35274807355823,0.534614865243537,0.0271198688816336,0.757954254990459,-1.36215266896668,1.38245735213368,0.020304683167
2001-02,NBA_2002,1610612758,SAC,Sacramento,Kings,85,Brent,Price,Brent Price,365,-0.312906297207295,0.163163049061792,-0.232544199789313,0.163161916024412,-0.545450496996608,0.230748085101326,-0.336839643997969,-0.276751006646922,-0.613590650644891
1997-98,NBA_1998,1610612745,HOU,Houston,Rockets,85,Brent,Price,Brent Price,5058,0.322617114485357,0.715350482273796,-0.745395213907314,0.714532115575022,-0.422778099421957,1.01269105277593,0.498643798727804,-0.712812096480373,-0.214168297752569
2002-03,NBA_2003,1610612764,WAS,Washington,Wizards,891,Charles,Oakley,Charles Oakley,1853,-1.03586567813646,0.63076142387956,0.617545808923769,0.628147561809816,-0.418319869212691,0.890272094877223,-1.22684197848015,0.185684742703557,-1.04115723577659
2000-01,NBA_2001,1610612761,TOR,Toronto,Raptors,891,Charles,Oakley,Charles Oakley,10300,-0.0385355933271008,1.07492739657203,-0.0628612878706676,1.07558865493107,-0.101396881197768,1.52889874218174,-1.43186862294189,0.122845960306043,-1.30902266263585
2004-05,NBA_2005,1610612749,MIL,Milwaukee,Bucks,924,Anthony,Goldwire,Anthony Goldwire,1976,0.775250397,0.448479063,-0.575546766,0.449773997,0.199703631,0.635219683,0.785378412,-0.509805514,0.275572898
2004-05,NBA_2005,1610612765,DET,Detroit,Pistons,924,Anthony,Goldwire,Anthony Goldwire,1976,0.775250397,0.448479063,-0.575546766,0.449773997,0.199703631,0.635219683,0.785378412,-0.509805514,0.275572898
2003-04,NBA_2004,1610612751,NJN,New Jersey,Nets,924,Anthony,Goldwire,Anthony Goldwire,313,-1.24018916704595,0.200513751271409,-0.258571154860198,0.20231627493098,-1.49876032190615,0.284846762373302,-1.25410665113982,-0.225663300609605,-1.47976995174942
2017-18,NBA_2018,1610612745,HOU,Houston,Rockets,2207,Joe,Johnson,Joe Johnson,4915,-3.06481301756862,0.922236408131189,-0.318158337500935,0.918912806631027,-3.38297135506956,1.30248047010336,,,
2008-09,NBA_2009,1610612737,ATL,Atlanta,Hawks,2207,Joe,Johnson,Joe Johnson,11642,2.67106313,1.214987795,-1.289700953,1.214979013,1.381362177,1.719803707,2.008350022,-1.359471438,0.648878584
